tm_value,board_size,winner,margin,komi
0,13,White,47.5,6.5
0,13,White,175.5,6.5
0,13,White,5.5,6.5
0,13,Black,36.5,6.5
0,13,Black,0.5,6.5
0,13,White,3.5,6.5
0,13,Black,28.5,6.5
0,13,White,29.5,6.5
0,13,White,33.5,6.5
0,13,White,61.5,6.5
0,13,White,9.5,6.5
0,13,White,175.5,6.5
0,13,White,103.5,6.5
0,13,Black,14.5,6.5
0,13,Black,72.5,6.5
0,13,White,175.5,6.5
0,13,White,53.5,6.5
0,13,White,37.5,6.5
0,13,Black,34.5,6.5
0,13,Black,24.5,6.5
0,13,White,13.5,6.5
0,13,White,27.5,6.5
0,13,Black,12.5,6.5
0,13,Black,28.5,6.5
0,13,Black,8.5,6.5
0,13,White,17.5,6.5
0,13,White,13.5,6.5
0,13,Black,72.5,6.5
0,13,White,21.5,6.5
0,13,Black,76.5,6.5
0,13,Black,0.5,6.5
0,13,Black,16.5,6.5
0,13,Black,26.5,6.5
0,13,White,7.5,6.5
0,13,Black,24.5,6.5
0,13,White,31.5,6.5
0,13,Black,90.5,6.5
0,13,White,95.5,6.5
0,13,White,47.5,6.5
0,13,White,49.5,6.5
0,13,White,9.5,6.5
0,13,White,21.5,6.5
0,13,Black,68.5,6.5
0,13,White,31.5,6.5
0,13,Black,34.5,6.5
0,13,White,77.5,6.5
0,13,White,41.5,6.5
0,13,White,23.5,6.5
0,13,White,73.5,6.5
0,13,Black,22.5,6.5
0,13,Black,14.5,6.5
0,13,White,17.5,6.5
0,13,Black,26.5,6.5
0,13,White,73.5,6.5
0,13,Black,110.5,6.5
0,13,Black,24.5,6.5
0,13,White,79.5,6.5
0,13,White,31.5,6.5
0,13,White,13.5,6.5
0,13,Black,0.5,6.5
0,13,White,35.5,6.5
0,13,White,129.5,6.5
0,13,White,83.5,6.5
0,13,Black,56.5,6.5
0,13,White,57.5,6.5
0,13,Black,20.5,6.5
0,13,Black,54.5,6.5
0,13,White,25.5,6.5
0,13,White,65.5,6.5
0,13,White,61.5,6.5
0,13,White,11.5,6.5
0,13,Black,22.5,6.5
0,13,White,25.5,6.5
0,13,White,3.5,6.5
0,13,White,103.5,6.5
0,13,White,51.5,6.5
0,13,White,69.5,6.5
0,13,White,35.5,6.5
0,13,White,7.5,6.5
0,13,Black,16.5,6.5
0,13,Black,6.5,6.5
0,13,White,9.5,6.5
0,13,White,45.5,6.5
0,13,Black,22.5,6.5
0,13,Black,48.5,6.5
0,13,Black,8.5,6.5
0,13,Black,74.5,6.5
0,13,White,19.5,6.5
0,13,White,67.5,6.5
0,13,White,17.5,6.5
0,13,Black,14.5,6.5
0,13,Black,22.5,6.5
0,13,Black,26.5,6.5
0,13,White,51.5,6.5
0,13,Black,6.5,6.5
0,13,White,61.5,6.5
0,13,Black,42.5,6.5
0,13,Black,8.5,6.5
0,13,Black,4.5,6.5
0,13,White,91.5,6.5
0,13,White,175.5,6.5
0,13,Black,162.5,6.5
0,13,Black,28.5,6.5
0,13,Black,84.5,6.5
0,13,White,67.5,6.5
0,13,Black,40.5,6.5
0,13,White,1.5,6.5
0,13,Black,14.5,6.5
0,13,White,35.5,6.5
0,13,White,35.5,6.5
0,13,White,29.5,6.5
0,13,Black,12.5,6.5
0,13,White,15.5,6.5
0,13,White,23.5,6.5
0,13,White,55.5,6.5
0,13,White,35.5,6.5
0,13,Black,56.5,6.5
0,13,Black,38.5,6.5
0,13,Black,16.5,6.5
0,13,White,21.5,6.5
0,13,Black,26.5,6.5
0,13,Black,114.5,6.5
0,13,Black,18.5,6.5
0,13,White,101.5,6.5
0,13,White,7.5,6.5
0,13,White,23.5,6.5
0,13,Black,80.5,6.5
0,13,White,25.5,6.5
0,13,White,65.5,6.5
0,13,Black,8.5,6.5
0,13,Black,52.5,6.5
0,13,White,9.5,6.5
0,13,Black,74.5,6.5
0,13,Black,62.5,6.5
0,13,White,5.5,6.5
0,13,Black,20.5,6.5
0,13,White,55.5,6.5
0,13,White,43.5,6.5
0,13,White,29.5,6.5
0,13,Black,114.5,6.5
0,13,White,73.5,6.5
0,13,White,37.5,6.5
0,13,Black,52.5,6.5
0,13,White,119.5,6.5
0,13,White,65.5,6.5
0,13,White,7.5,6.5
0,13,Black,36.5,6.5
0,13,White,55.5,6.5
0,13,White,71.5,6.5
0,13,White,43.5,6.5
0,13,White,49.5,6.5
0,13,White,69.5,6.5
0,13,White,55.5,6.5
0,13,Black,16.5,6.5
0,13,White,17.5,6.5
0,13,White,25.5,6.5
0,13,White,23.5,6.5
0,13,Black,72.5,6.5
0,13,Black,8.5,6.5
0,13,Black,30.5,6.5
0,13,White,19.5,6.5
0,13,White,53.5,6.5
0,13,White,7.5,6.5
0,13,White,27.5,6.5
0,13,Black,82.5,6.5
0,13,Black,18.5,6.5
0,13,White,105.5,6.5
0,13,Black,28.5,6.5
0,13,Black,2.5,6.5
0,13,White,63.5,6.5
0,13,White,3.5,6.5
0,13,Black,46.5,6.5
0,13,Black,8.5,6.5
0,13,White,63.5,6.5
0,13,Black,122.5,6.5
0,13,Black,108.5,6.5
0,13,Black,18.5,6.5
0,13,White,9.5,6.5
0,13,White,37.5,6.5
0,13,Black,62.5,6.5
0,13,Black,70.5,6.5
0,13,White,135.5,6.5
0,13,Black,64.5,6.5
0,13,White,47.5,6.5
0,13,White,49.5,6.5
0,13,Black,46.5,6.5
0,13,Black,84.5,6.5
0,13,White,53.5,6.5
0,13,White,9.5,6.5
0,13,White,15.5,6.5
0,13,Black,56.5,6.5
0,13,Black,0.5,6.5
0,13,White,49.5,6.5
0,13,White,69.5,6.5
0,13,White,5.5,6.5
0,13,Black,2.5,6.5
0,13,Black,24.5,6.5
0,13,White,93.5,6.5
0,13,White,1.5,6.5
0,13,Black,32.5,6.5
0,13,Black,60.5,6.5
0,13,Black,44.5,6.5
0,13,Black,28.5,6.5
0,13,White,69.5,6.5
0,13,White,11.5,6.5
0,13,Black,44.5,6.5
0,13,White,5.5,6.5
0,13,White,45.5,6.5
0,13,White,109.5,6.5
0,13,White,9.5,6.5
0,13,White,41.5,6.5
0,13,White,31.5,6.5
0,13,Black,14.5,6.5
0,13,Black,30.5,6.5
0,13,Black,66.5,6.5
0,13,Black,28.5,6.5
0,13,Black,4.5,6.5
0,13,Black,0.5,6.5
0,13,White,21.5,6.5
0,13,White,125.5,6.5
0,13,White,77.5,6.5
0,13,Black,126.5,6.5
0,13,Black,34.5,6.5
0,13,White,37.5,6.5
0,13,Black,36.5,6.5
0,13,White,43.5,6.5
0,13,Black,12.5,6.5
0,13,White,45.5,6.5
0,13,White,17.5,6.5
0,13,White,85.5,6.5
0,13,White,59.5,6.5
0,13,White,5.5,6.5
0,13,Black,86.5,6.5
0,13,Black,70.5,6.5
0,13,White,29.5,6.5
0,13,White,67.5,6.5
0,13,White,31.5,6.5
0,13,White,15.5,6.5
0,13,Black,74.5,6.5
0,13,White,57.5,6.5
0,13,Black,16.5,6.5
0,13,Black,4.5,6.5
0,13,Black,20.5,6.5
0,13,Black,82.5,6.5
0,13,Black,28.5,6.5
0,13,White,5.5,6.5
0,13,Black,14.5,6.5
0,13,White,19.5,6.5
0,13,Black,162.5,6.5
0,13,White,11.5,6.5
0,13,Black,12.5,6.5
0,13,White,35.5,6.5
0,13,White,25.5,6.5
0,13,White,9.5,6.5
0,13,Black,6.5,6.5
0,13,White,55.5,6.5
0,13,White,49.5,6.5
0,13,White,3.5,6.5
0,13,White,89.5,6.5
0,13,White,21.5,6.5
0,13,Black,82.5,6.5
0,13,Black,0.5,6.5
0,13,White,89.5,6.5
0,13,White,15.5,6.5
0,13,White,47.5,6.5
0,13,White,29.5,6.5
0,13,Black,4.5,6.5
0,13,White,43.5,6.5
0,13,Black,40.5,6.5
0,13,Black,10.5,6.5
0,13,Black,0.5,6.5
0,13,Black,12.5,6.5
0,13,White,21.5,6.5
0,13,White,93.5,6.5
0,13,White,47.5,6.5
0,13,White,39.5,6.5
0,13,Black,18.5,6.5
0,13,White,17.5,6.5
0,13,Black,62.5,6.5
0,13,Black,62.5,6.5
0,13,Black,6.5,6.5
0,13,Black,66.5,6.5
0,13,Black,16.5,6.5
0,13,White,17.5,6.5
0,13,Black,32.5,6.5
0,13,Black,54.5,6.5
0,13,Black,48.5,6.5
0,13,Black,44.5,6.5
0,13,White,51.5,6.5
0,13,White,25.5,6.5
0,13,Black,14.5,6.5
0,13,White,59.5,6.5
0,13,Black,26.5,6.5
0,13,White,9.5,6.5
0,13,White,31.5,6.5
0,13,White,93.5,6.5
0,13,White,29.5,6.5
0,13,Black,26.5,6.5
0,13,Black,48.5,6.5
0,13,White,103.5,6.5
0,13,White,17.5,6.5
0,13,Black,4.5,6.5
0,13,White,67.5,6.5
0,13,White,63.5,6.5
0,13,White,17.5,6.5
0,13,White,25.5,6.5
0,13,Black,16.5,6.5
0,13,Black,56.5,6.5
0,13,Black,26.5,6.5
0,13,White,115.5,6.5
0,13,White,11.5,6.5
0,13,White,51.5,6.5
0,13,Black,16.5,6.5
0,13,Black,18.5,6.5
0,13,White,35.5,6.5
0,13,White,175.5,6.5
0,13,Black,32.5,6.5
0,13,White,9.5,6.5
0,13,White,29.5,6.5
0,13,White,47.5,6.5
0,13,White,27.5,6.5
0,13,White,21.5,6.5
0,13,White,113.5,6.5
0,13,Black,22.5,6.5
0,13,Black,26.5,6.5
0,13,White,43.5,6.5
0,13,Black,26.5,6.5
0,13,White,103.5,6.5
0,13,Black,54.5,6.5
0,13,Black,162.5,6.5
0,13,Black,14.5,6.5
0,13,White,1.5,6.5
0,13,White,27.5,6.5
0,13,White,43.5,6.5
0,13,White,7.5,6.5
0,13,Black,20.5,6.5
0,13,White,37.5,6.5
0,13,Black,14.5,6.5
0,13,Black,22.5,6.5
0,13,Black,16.5,6.5
0,13,White,17.5,6.5
0,13,White,11.5,6.5
0,13,White,43.5,6.5
0,13,White,97.5,6.5
0,13,Black,36.5,6.5
0,13,White,47.5,6.5
0,13,Black,70.5,6.5
0,13,White,69.5,6.5
0,13,White,55.5,6.5
0,13,Black,20.5,6.5
0,13,White,1.5,6.5
0,13,Black,14.5,6.5
0,13,Black,98.5,6.5
0,13,White,1.5,6.5
0,13,Black,2.5,6.5
0,13,Black,28.5,6.5
0,13,Black,14.5,6.5
0,13,Black,18.5,6.5
0,13,White,17.5,6.5
0,13,Black,40.5,6.5
0,13,Black,22.5,6.5
0,13,Black,50.5,6.5
0,13,Black,36.5,6.5
0,13,Black,86.5,6.5
0,13,Black,18.5,6.5
0,13,Black,76.5,6.5
0,13,Black,92.5,6.5
0,13,White,45.5,6.5
0,13,White,33.5,6.5
0,13,Black,94.5,6.5
0,13,White,27.5,6.5
0,13,White,55.5,6.5
0,13,White,61.5,6.5
0,13,White,47.5,6.5
0,13,White,39.5,6.5
0,13,White,23.5,6.5
0,13,White,45.5,6.5
0,13,White,1.5,6.5
0,13,Black,38.5,6.5
0,13,White,69.5,6.5
0,13,Black,32.5,6.5
0,13,Black,58.5,6.5
0,13,Black,16.5,6.5
0,13,Black,42.5,6.5
0,13,Black,8.5,6.5
0,13,Black,10.5,6.5
0,13,White,21.5,6.5
0,13,Black,2.5,6.5
0,13,White,51.5,6.5
0,13,Black,28.5,6.5
0,13,White,33.5,6.5
0,13,Black,8.5,6.5
0,13,Black,22.5,6.5
0,13,Black,0.5,6.5
0,13,Black,30.5,6.5
0,13,White,55.5,6.5
0,13,White,51.5,6.5
0,13,Black,12.5,6.5
0,13,White,29.5,6.5
0,13,White,51.5,6.5
0,13,Black,6.5,6.5
0,13,White,35.5,6.5
0,13,White,49.5,6.5
0,13,Black,26.5,6.5
0,13,Black,80.5,6.5
0,13,Black,72.5,6.5
0,13,White,59.5,6.5
0,13,White,29.5,6.5
0,13,Black,10.5,6.5
0,13,Black,0.5,6.5
0,13,Black,20.5,6.5
0,13,Black,0.5,6.5
0,13,Black,12.5,6.5
0,13,White,23.5,6.5
0,13,Black,22.5,6.5
0,13,Black,22.5,6.5
0,13,Black,70.5,6.5
0,13,White,45.5,6.5
0,13,White,175.5,6.5
0,13,Black,26.5,6.5
0,13,White,25.5,6.5
0,13,Black,26.5,6.5
0,13,Black,66.5,6.5
0,13,White,129.5,6.5
0,13,Black,58.5,6.5
0,13,White,49.5,6.5
0,13,White,29.5,6.5
0,13,White,9.5,6.5
0,13,White,25.5,6.5
0,13,Black,28.5,6.5
0,13,Black,132.5,6.5
0,13,Black,8.5,6.5
0,13,White,15.5,6.5
0,13,Black,26.5,6.5
0,13,White,1.5,6.5
0,13,Black,10.5,6.5
0,13,White,47.5,6.5
0,13,White,87.5,6.5
0,13,White,61.5,6.5
0,13,White,41.5,6.5
0,13,White,125.5,6.5
0,13,Black,48.5,6.5
0,13,Black,162.5,6.5
0,13,Black,18.5,6.5
0,13,White,105.5,6.5
0,13,Black,46.5,6.5
0,13,White,11.5,6.5
0,13,White,77.5,6.5
0,13,White,21.5,6.5
0,13,Black,98.5,6.5
0,13,White,1.5,6.5
0,13,Black,108.5,6.5
0,13,Black,26.5,6.5
0,13,Black,36.5,6.5
0,13,Black,90.5,6.5
0,13,Black,18.5,6.5
0,13,Black,8.5,6.5
0,13,White,85.5,6.5
0,13,Black,20.5,6.5
0,13,Black,0.5,6.5
0,13,Black,44.5,6.5
0,13,White,21.5,6.5
0,13,White,15.5,6.5
0,13,Black,78.5,6.5
0,13,Black,62.5,6.5
0,13,White,33.5,6.5
0,13,White,175.5,6.5
0,13,White,15.5,6.5
0,13,Black,2.5,6.5
0,13,Black,26.5,6.5
0,13,White,33.5,6.5
0,13,White,9.5,6.5
0,13,Black,40.5,6.5
0,13,Black,60.5,6.5
0,13,Black,34.5,6.5
0,13,Black,26.5,6.5
0,13,White,51.5,6.5
0,13,White,7.5,6.5
0,13,White,1.5,6.5
0,13,Black,162.5,6.5
0,13,Black,50.5,6.5
0,13,White,65.5,6.5
0,13,White,3.5,6.5
0,13,Black,20.5,6.5
0,13,Black,12.5,6.5
0,13,White,23.5,6.5
0,13,White,19.5,6.5
0,13,Black,42.5,6.5
0,13,White,7.5,6.5
0,13,Black,24.5,6.5
0,13,Black,162.5,6.5
0,13,Black,8.5,6.5
0,13,White,83.5,6.5
0,13,White,69.5,6.5
0,13,White,17.5,6.5
0,13,Black,2.5,6.5
0,13,Black,108.5,6.5
0,13,White,35.5,6.5
0,13,Black,6.5,6.5
0,13,Black,0.5,6.5
0,13,White,1.5,6.5
0,13,White,7.5,6.5
0,13,White,151.5,6.5
0,13,Black,0.5,6.5
0,13,White,29.5,6.5
0,13,Black,64.5,6.5
0,13,Black,52.5,6.5
0,13,Black,64.5,6.5
0,13,White,31.5,6.5
0,13,Black,28.5,6.5
0,13,Black,26.5,6.5
0,13,White,15.5,6.5
0,13,Black,90.5,6.5
0,13,Black,22.5,6.5
0,13,White,41.5,6.5
0,13,White,67.5,6.5
0,13,White,73.5,6.5
0,13,White,31.5,6.5
0,13,Black,18.5,6.5
0,13,White,27.5,6.5
0,13,White,33.5,6.5
0,13,Black,34.5,6.5
0,13,White,27.5,6.5
0,13,Black,66.5,6.5
0,13,Black,40.5,6.5
0,13,Black,8.5,6.5
0,13,White,23.5,6.5
0,13,White,23.5,6.5
0,13,White,87.5,6.5
0,13,White,61.5,6.5
0,13,Black,24.5,6.5
0,13,Black,14.5,6.5
0,13,Black,2.5,6.5
0,13,White,9.5,6.5
0,13,Black,20.5,6.5
0,13,Black,106.5,6.5
0,13,Black,46.5,6.5
0,13,White,21.5,6.5
0,13,Black,110.5,6.5
0,13,White,47.5,6.5
0,13,White,45.5,6.5
0,13,White,55.5,6.5
0,13,White,57.5,6.5
0,13,White,77.5,6.5
0,13,White,33.5,6.5
0,13,Black,72.5,6.5
0,13,Black,0.5,6.5
0,13,Black,12.5,6.5
0,13,Black,26.5,6.5
0,13,Black,24.5,6.5
0,13,White,15.5,6.5
0,13,White,31.5,6.5
0,13,Black,42.5,6.5
0,13,Black,68.5,6.5
0,13,Black,18.5,6.5
0,13,White,11.5,6.5
0,13,White,17.5,6.5
0,13,White,141.5,6.5
0,13,White,91.5,6.5
0,13,White,175.5,6.5
0,13,White,23.5,6.5
0,13,Black,42.5,6.5
0,13,Black,22.5,6.5
0,13,White,73.5,6.5
0,13,White,13.5,6.5
0,13,White,67.5,6.5
0,13,Black,40.5,6.5
0,13,White,1.5,6.5
0,13,Black,12.5,6.5
0,13,White,33.5,6.5
0,13,White,21.5,6.5
0,13,White,15.5,6.5
0,13,Black,60.5,6.5
0,13,Black,2.5,6.5
0,13,White,67.5,6.5
0,13,White,9.5,6.5
0,13,Black,110.5,6.5
0,13,Black,60.5,6.5
0,13,White,45.5,6.5
0,13,Black,40.5,6.5
0,13,White,41.5,6.5
0,13,Black,32.5,6.5
0,13,Black,94.5,6.5
0,13,Black,34.5,6.5
0,13,White,39.5,6.5
0,13,Black,22.5,6.5
0,13,Black,0.5,6.5
0,13,Black,2.5,6.5
0,13,Black,6.5,6.5
0,13,White,99.5,6.5
0,13,Black,2.5,6.5
0,13,White,61.5,6.5
0,13,Black,0.5,6.5
0,13,White,77.5,6.5
0,13,Black,10.5,6.5
0,13,Black,70.5,6.5
0,13,Black,6.5,6.5
0,13,White,69.5,6.5
0,13,White,119.5,6.5
0,13,Black,48.5,6.5
0,13,Black,6.5,6.5
0,13,Black,92.5,6.5
0,13,Black,126.5,6.5
0,13,White,1.5,6.5
0,13,White,13.5,6.5
0,13,Black,8.5,6.5
0,13,Black,28.5,6.5
0,13,White,33.5,6.5
0,13,White,49.5,6.5
0,13,Black,24.5,6.5
0,13,Black,2.5,6.5
0,13,Black,38.5,6.5
0,13,White,31.5,6.5
0,13,Black,36.5,6.5
0,13,White,5.5,6.5
0,13,White,49.5,6.5
0,13,White,27.5,6.5
0,13,Black,34.5,6.5
0,13,Black,16.5,6.5
0,13,Black,162.5,6.5
0,13,White,47.5,6.5
0,13,Black,22.5,6.5
0,13,White,13.5,6.5
0,13,Black,26.5,6.5
0,13,White,13.5,6.5
0,13,White,175.5,6.5
0,13,White,5.5,6.5
0,13,White,7.5,6.5
0,13,Black,6.5,6.5
0,13,Black,18.5,6.5
0,13,White,65.5,6.5
0,13,Black,32.5,6.5
0,13,White,47.5,6.5
0,13,White,121.5,6.5
0,13,Black,18.5,6.5
0,13,Black,22.5,6.5
0,13,White,7.5,6.5
0,13,White,27.5,6.5
0,13,Black,0.5,6.5
0,13,White,21.5,6.5
0,13,Black,96.5,6.5
0,13,White,9.5,6.5
0,13,Black,112.5,6.5
0,13,White,45.5,6.5
0,13,White,33.5,6.5
0,13,White,87.5,6.5
0,13,White,67.5,6.5
0,13,Black,32.5,6.5
0,13,Black,38.5,6.5
0,13,Black,60.5,6.5
0,13,Black,16.5,6.5
0,13,Black,20.5,6.5
0,13,Black,64.5,6.5
0,13,White,27.5,6.5
0,13,Black,14.5,6.5
0,13,White,49.5,6.5
0,13,White,53.5,6.5
0,13,White,31.5,6.5
0,13,Black,2.5,6.5
0,13,Black,92.5,6.5
0,13,Black,16.5,6.5
0,13,White,13.5,6.5
0,13,White,71.5,6.5
0,13,Black,40.5,6.5
0,13,White,45.5,6.5
0,13,White,17.5,6.5
0,13,Black,4.5,6.5
0,13,Black,4.5,6.5
0,13,Black,70.5,6.5
0,13,White,81.5,6.5
0,13,Black,34.5,6.5
0,13,White,25.5,6.5
0,13,Black,32.5,6.5
0,13,White,15.5,6.5
0,13,Black,32.5,6.5
0,13,Black,68.5,6.5
0,13,White,35.5,6.5
0,13,Black,108.5,6.5
0,13,Black,40.5,6.5
0,13,White,17.5,6.5
0,13,White,27.5,6.5
0,13,Black,58.5,6.5
0,13,Black,8.5,6.5
0,13,Black,38.5,6.5
0,13,White,9.5,6.5
0,13,White,127.5,6.5
0,13,White,125.5,6.5
0,13,White,25.5,6.5
0,13,White,9.5,6.5
0,13,Black,66.5,6.5
0,13,White,43.5,6.5
0,13,White,37.5,6.5
0,13,White,27.5,6.5
0,13,Black,20.5,6.5
0,13,White,39.5,6.5
0,13,Black,28.5,6.5
0,13,White,61.5,6.5
0,13,Black,36.5,6.5
0,13,White,55.5,6.5
0,13,Black,18.5,6.5
0,13,White,15.5,6.5
0,13,Black,32.5,6.5
0,13,Black,24.5,6.5
0,13,White,99.5,6.5
0,13,Black,88.5,6.5
0,13,White,27.5,6.5
0,13,Black,34.5,6.5
0,13,White,129.5,6.5
0,13,Black,64.5,6.5
0,13,White,129.5,6.5
0,13,White,13.5,6.5
0,13,White,175.5,6.5
0,13,White,45.5,6.5
0,13,Black,36.5,6.5
0,13,White,1.5,6.5
0,13,White,93.5,6.5
0,13,Black,2.5,6.5
0,13,Black,34.5,6.5
0,13,Black,84.5,6.5
0,13,Black,162.5,6.5
0,13,White,7.5,6.5
0,13,White,17.5,6.5
0,13,Black,72.5,6.5
0,13,Black,90.5,6.5
0,13,White,75.5,6.5
0,13,White,61.5,6.5
0,13,Black,72.5,6.5
0,13,White,89.5,6.5
0,13,Black,8.5,6.5
0,13,White,67.5,6.5
0,13,Black,24.5,6.5
0,13,White,41.5,6.5
0,13,Black,92.5,6.5
0,13,Black,66.5,6.5
0,13,White,13.5,6.5
0,13,White,107.5,6.5
0,13,Black,8.5,6.5
0,13,Black,130.5,6.5
0,13,White,45.5,6.5
0,13,Black,86.5,6.5
0,13,White,25.5,6.5
0,13,White,49.5,6.5
0,13,White,47.5,6.5
0,13,Black,4.5,6.5
0,13,White,1.5,6.5
0,13,Black,8.5,6.5
0,13,Black,66.5,6.5
0,13,Black,2.5,6.5
0,13,Black,80.5,6.5
0,13,White,87.5,6.5
0,13,Black,66.5,6.5
0,13,White,19.5,6.5
0,13,White,87.5,6.5
0,13,Black,30.5,6.5
0,13,Black,58.5,6.5
0,13,White,55.5,6.5
0,13,Black,74.5,6.5
0,13,White,3.5,6.5
0,13,Black,70.5,6.5
0,13,White,21.5,6.5
0,13,Black,4.5,6.5
0,13,White,19.5,6.5
0,13,Black,40.5,6.5
0,13,White,15.5,6.5
0,13,Black,58.5,6.5
0,13,Black,66.5,6.5
0,13,Black,116.5,6.5
0,13,White,63.5,6.5
0,13,White,19.5,6.5
0,13,Black,20.5,6.5
0,13,Black,42.5,6.5
0,13,White,3.5,6.5
0,13,Black,128.5,6.5
0,13,White,83.5,6.5
0,13,White,33.5,6.5
0,13,Black,0.5,6.5
0,13,Black,22.5,6.5
0,13,White,25.5,6.5
0,13,Black,34.5,6.5
0,13,White,81.5,6.5
0,13,White,83.5,6.5
0,13,Black,2.5,6.5
0,13,Black,66.5,6.5
0,13,White,7.5,6.5
0,13,White,111.5,6.5
0,13,White,27.5,6.5
0,13,Black,22.5,6.5
0,13,White,13.5,6.5
0,13,White,55.5,6.5
0,13,Black,80.5,6.5
0,13,Black,0.5,6.5
0,13,White,53.5,6.5
0,13,Black,8.5,6.5
0,13,Black,16.5,6.5
0,13,Black,34.5,6.5
0,13,Black,82.5,6.5
0,13,Black,36.5,6.5
0,13,Black,14.5,6.5
0,13,White,29.5,6.5
0,13,Black,36.5,6.5
0,13,White,65.5,6.5
0,13,Black,42.5,6.5
0,13,White,33.5,6.5
0,13,White,49.5,6.5
0,13,White,103.5,6.5
0,13,White,33.5,6.5
0,13,Black,68.5,6.5
0,13,Black,42.5,6.5
0,13,Black,30.5,6.5
0,13,Black,52.5,6.5
0,13,Black,20.5,6.5
0,13,White,21.5,6.5
0,13,Black,34.5,6.5
0,13,Black,120.5,6.5
0,13,Black,2.5,6.5
0,13,White,127.5,6.5
0,13,Black,22.5,6.5
0,13,White,3.5,6.5
0,13,Black,0.5,6.5
0,13,White,21.5,6.5
0,13,White,3.5,6.5
0,13,Black,24.5,6.5
0,13,White,175.5,6.5
0,13,White,53.5,6.5
0,13,Black,6.5,6.5
0,13,Black,26.5,6.5
0,13,Black,32.5,6.5
0,13,Black,4.5,6.5
0,13,Black,92.5,6.5
0,13,White,43.5,6.5
0,13,White,41.5,6.5
0,13,White,37.5,6.5
0,13,White,41.5,6.5
0,13,Black,36.5,6.5
0,13,Black,88.5,6.5
0,13,White,45.5,6.5
0,13,Black,78.5,6.5
0,13,White,7.5,6.5
0,13,Black,116.5,6.5
0,13,Black,22.5,6.5
0,13,White,5.5,6.5
0,13,White,61.5,6.5
0,13,Black,6.5,6.5
0,13,White,141.5,6.5
0,13,Black,8.5,6.5
0,13,White,31.5,6.5
0,13,Black,162.5,6.5
0,13,Black,40.5,6.5
0,13,Black,46.5,6.5
0,13,White,19.5,6.5
0,13,Black,56.5,6.5
0,13,White,63.5,6.5
0,13,Black,28.5,6.5
0,13,Black,22.5,6.5
0,13,Black,18.5,6.5
0,13,Black,26.5,6.5
0,13,Black,4.5,6.5
0,13,White,33.5,6.5
0,13,White,25.5,6.5
0,13,White,19.5,6.5
0,13,Black,14.5,6.5
0,13,Black,36.5,6.5
0,13,Black,38.5,6.5
0,13,Black,14.5,6.5
0,13,Black,48.5,6.5
0,13,Black,8.5,6.5
0,13,White,117.5,6.5
0,13,White,15.5,6.5
0,13,Black,14.5,6.5
0,13,White,61.5,6.5
0,13,White,7.5,6.5
0,13,White,31.5,6.5
0,13,White,95.5,6.5
0,13,Black,12.5,6.5
0,13,Black,52.5,6.5
0,13,Black,76.5,6.5
0,13,White,65.5,6.5
0,13,Black,50.5,6.5
0,13,White,1.5,6.5
0,13,Black,66.5,6.5
0,13,Black,66.5,6.5
0,13,Black,12.5,6.5
0,13,Black,36.5,6.5
0,13,Black,12.5,6.5
0,13,White,19.5,6.5
0,13,Black,18.5,6.5
0,13,White,93.5,6.5
0,13,White,3.5,6.5
0,13,White,57.5,6.5
0,13,Black,92.5,6.5
0,13,White,43.5,6.5
0,13,Black,0.5,6.5
0,13,White,81.5,6.5
0,13,White,29.5,6.5
0,13,White,17.5,6.5
0,13,Black,32.5,6.5
0,13,Black,8.5,6.5
0,13,White,137.5,6.5
0,13,Black,54.5,6.5
0,13,White,37.5,6.5
0,13,White,9.5,6.5
0,13,Black,72.5,6.5
0,13,Black,8.5,6.5
0,13,White,19.5,6.5
0,13,Black,24.5,6.5
0,13,White,31.5,6.5
0,13,Black,4.5,6.5
0,13,White,13.5,6.5
0,13,White,3.5,6.5
0,13,Black,8.5,6.5
0,13,Black,34.5,6.5
0,13,Black,88.5,6.5
0,13,White,5.5,6.5
0,13,Black,50.5,6.5
0,13,Black,12.5,6.5
0,13,Black,16.5,6.5
0,13,White,65.5,6.5
0,13,Black,18.5,6.5
0,13,White,105.5,6.5
0,13,White,47.5,6.5
0,13,White,13.5,6.5
0,13,Black,62.5,6.5
0,13,White,5.5,6.5
0,13,White,33.5,6.5
0,13,Black,8.5,6.5
0,13,White,43.5,6.5
0,13,Black,42.5,6.5
0,13,White,1.5,6.5
0,13,Black,36.5,6.5
0,13,Black,34.5,6.5
0,13,Black,2.5,6.5
0,13,White,17.5,6.5
0,13,Black,34.5,6.5
0,13,White,3.5,6.5
0,13,White,71.5,6.5
0,13,White,31.5,6.5
0,13,White,51.5,6.5
0,13,White,33.5,6.5
0,13,Black,28.5,6.5
0,13,White,43.5,6.5
0,13,White,21.5,6.5
0,13,Black,76.5,6.5
0,13,Black,4.5,6.5
0,13,Black,10.5,6.5
0,13,White,41.5,6.5
0,13,White,23.5,6.5
0,13,Black,40.5,6.5
0,13,Black,2.5,6.5
0,13,Black,18.5,6.5
0,13,Black,68.5,6.5
0,13,White,59.5,6.5
0,13,White,41.5,6.5
0,13,Black,28.5,6.5
0,13,White,41.5,6.5
0,13,Black,114.5,6.5
0,13,Black,20.5,6.5
0,13,Black,18.5,6.5
0,13,Black,46.5,6.5
0,13,White,39.5,6.5
0,13,White,23.5,6.5
0,13,Black,28.5,6.5
0,13,Black,68.5,6.5
0,13,Black,6.5,6.5
0,13,White,71.5,6.5
